id	nm	countryCode	postalCode
1688991	San Miguel	PH	6517
1688993	San Miguel	PH	-
1688998	San Miguel	PH	-
1689002	San Miguel	PH	-
1689004	San Miguel	PH	6100
1689005	San Miguel	PH	-
1689010	San Miguel	PH	-
1689012	San Miguel	PH	-
1689016	San Miguel	PH	6216
1689018	San Miguel	PH	-
1689020	San Miguel	PH	-
1689021	San Miguel	PH	-
1689023	San Miguel	PH	-
1689026	San Miguel	PH	-
1689054	San Mateo	PH	-
1689078	San Martin	PH	-
1689080	San Mariano	PH	-
1689084	San Mariano	PH	3105
1689086	San Mariano	PH	-
1689106	San Manuel	PH	-
1689111	San Manuel	PH	-
1689123	San Luis	PH	-
1689144	San Luis	PH	-
1689145	San Luis	PH	-
1689146	San Luis	PH	-
1689154	San Lucas	PH	-
1689159	San Lorenzo	PH	-
1689160	San Lorenzo	PH	-
1689168	Sanlibo	PH	-
1689177	Sankanan	PH	-
1689191	San Julian	PH	-
1689220	San Juan de Mata	PH	-
1689236	San Juan	PH	2732
1689238	San Juan	PH	-
1689268	San Juan	PH	-
1689276	San Juan	PH	2000
1689299	San Juan	PH	4001
1689308	San Juan	PH	-
1689332	San Juan	PH	6541
1689341	San Juan	PH	6105
1689383	Malino	PH	-
1689399	San Jose de Buan	PH	-
1689413	San Jose	PH	3506
1689416	San Jose	PH	3320
1689433	Tabaco	PH	-
1689448	San Jose	PH	2016
1689486	San Jose	PH	4206
1689501	San Jose	PH	-
1689515	Agcogon	PH	-
1689532	San Jose	PH	6505
1689538	San Jose	PH	-
1689554	San Jose	PH	5300
1689562	San Jose	PH	-
1689589	San Joaquin	PH	4001
1689593	San Joaquin	PH	6710
1689597	San Joaquin	PH	-
1689603	San Jacinto	PH	-
1689605	San Jacinto	PH	-
1689607	San Jacinto	PH	-
1689623	San Isidro Laug	PH	-
1689655	San Isidro	PH	2010
1689663	San Isidro	PH	2014
1689682	San Isidro	PH	4002
1689693	San Isidro	PH	4219
1689704	San Isidro	PH	4228
1689714	San Isidro	PH	4301
1689732	San Isidro	PH	-
1689750	San Isidro	PH	6536
1689761	San Isidro	PH	6538
1689773	San Isidro	PH	-
1689790	San Isidro	PH	-
1689800	San Isidro	PH	-
1689811	Batobato	PH	-
1689846	San Ignacio	PH	-
1689852	San Guillermo	PH	-
1689867	San Gregorio	PH	-
1689893	Sanghan	PH	-
1689911	Sangay	PH	-
1689916	Sangat	PH	-
1689930	San Gabriel	PH	-
1689931	San Gabriel	PH	-
1689939	San Gabriel	PH	-
1689954	Del Monte	PH	1104
1689969	San Francisco	PH	2303
1689979	San Francisco	PH	2003
1689988	San Francisco	PH	4324
1689989	San Francisco	PH	4301
1689996	San Francisco	PH	4510
1689997	San Francisco	PH	-
1689999	San Francisco	PH	-
1690005	San Francisco	PH	5707
1690011	San Francisco	PH	-
1690014	San Francisco	PH	-
1690015	San Francisco	PH	-
1690017	San Francisco	PH	-
1690034	San Fernando	PH	3702
1690043	San Fernando	PH	-
1690045	San Fernando	PH	-
1690050	San Fernando	PH	-
1690056	San Fernando	PH	-
1690082	San Felipe	PH	2309
1690088	San Felipe	PH	-
1690095	San Fabian	PH	-
1690100	San Eugenio	PH	-
1690117	San Enrique	PH	5036
1690119	San Enrique	PH	6105
1690127	San Eduardo	PH	-
1690140	Sandolot	PH	-
1690144	San Dionisio	PH	-
1690158	San Diego	PH	4032
1690160	San Diego	PH	-
1690170	Sandiat	PH	-
1690172	Sandayong Sur	PH	-
1690183	San Cristobal	PH	-
1690191	San Clemente	PH	-
1690198	San Celestio	PH	-
1690200	San Casimiro	PH	-
1690213	San Carlos	PH	2014
1690214	San Carlos	PH	-
1690220	San Carlos	PH	-
1690233	San Bernardino	PH	-
1690245	San Benito	PH	2200
1690253	San Benito	PH	8423
1690257	San Basilio	PH	-
1690275	San Aquilino	PH	-
1690295	San Antonio	PH	3325
1690303	San Antonio	PH	3706
1690314	San Antonio	PH	-
1690317	San Antonio	PH	2000
1690320	San Antonio	PH	2003
1690336	San Antonio	PH	4032
1690344	San Antonio	PH	4324
1690357	San Antonio	PH	4507
1690376	San Antonio	PH	6500
1690389	San Antonio	PH	-
1690402	San Antonio	PH	-
1690409	San Anton	PH	-
1690428	San Andres	PH	-
1690433	San Andres	PH	4001
1690434	San Andres	PH	4233
1690438	San Andres	PH	-
1690439	San Andres	PH	4508
1690456	San Alfonso	PH	-
1690459	San Alejandro	PH	-
1690493	San Agustin	PH	2002
1690499	San Agustin	PH	2200
1690508	San Agustin	PH	4418
1690511	San Agustin	PH	4507
1690512	San Agustin	PH	-
1690514	San Agustin	PH	-
1690516	San Agustin	PH	-
1690528	San Agustin	PH	6339
1690554	Sampiro	PH	-
1690563	Sampao	PH	-
1690564	Sampao	PH	9608
1690578	Sampaloc	PH	3121
1690582	Sampaloc	PH	4329
1690583	Sampaloc	PH	4221
1690591	Sampagar	PH	-
1690598	Samon	PH	-
1690607	Sambuluan	PH	-
1690623	Samboan	PH	-
1690681	San Salvador	PH	-
1690684	Salvador	PH	-
1690687	Salvacion I	PH	-
1690700	Salvacion	PH	4419
1690702	Salvacion	PH	4431
1690710	Salvacion	PH	-
1690718	Salvacion	PH	-
1690721	Salvacion	PH	5317
1690729	Salvacion	PH	5045
1690731	Salvacion	PH	-
1690736	Salvacion	PH	-
1690737	Salvacion	PH	8502
1690741	Salvacion	PH	-
1690774	Salug	PH	-
1690823	Salogon	PH	-
1690866	Salinungan Proper	PH	-
1690869	Salingogan	PH	-
1690880	Salinas	PH	-
1690889	Salimbao	PH	-
1690891	Salimbalan	PH	-
1690909	Salcedo	PH	2309
1690910	Salcedo	PH	-
1690912	Salcedo	PH	-
1690920	Salaza	PH	-
1690934	Salay	PH	-
1690937	Salawagan	PH	-
1690955	Salapungan	PH	-
1690984	Salamanca	PH	-
1691060	Sagurong	PH	-
1691061	Sagunto	PH	-
1691084	Saguing	PH	-
1691090	Sagud Baley	PH	-
1691091	Saguday	PH	-
1691103	Sagrada Familia	PH	-
1691106	Sagrada	PH	-
1691107	Sagpon	PH	-
1691123	Sagnay	PH	-
1691137	Sagbayan	PH	-
1691152	Sagay	PH	9104
1691166	Sagasa	PH	-
1691168	Sagasa	PH	-
1691172	Sagang	PH	-
1691173	Susana	PH	-
1691174	Sagana	PH	-
1691184	Sagada	PH	-
1691193	Sadsalan	PH	-
1691194	Sadsadan	PH	-
1691274	Sablig	PH	-
1691286	Sablan	PH	-
1691341	Sabang	PH	2200
1691344	Sabang	PH	4110
1691346	Sabang Indan	PH	-
1691350	Sabang	PH	-
1691355	Sabang	PH	4431
1691360	Sabang	PH	5203
1691363	Sabang	PH	-
1691398	Saavedra	PH	-
1691442	Roxas	PH	-
1691463	Rotunda	PH	-
1691488	Rosario	PH	4316
1691492	Rosario	PH	-
1691509	Rosales	PH	-
1691530	Rominimbang	PH	-
1691561	Rogongon	PH	-
1691594	Liwan	PH	-
1691597	Rizal	PH	3311
1691612	Rizal	PH	4003
1691614	Rizal	PH	4318
1691618	Rizal	PH	4230
1691625	Rizal	PH	-
1691626	Rizal	PH	-
1691642	Rizal	PH	-
1691645	Rizal	PH	6531
1691654	Rizal	PH	-
1691662	Rizal	PH	-
1691673	Rizal	PH	8400
1691674	Rizal	PH	-
1691695	Rissing	PH	-
1691703	Rio Tuba	PH	-
1691712	Rimus	PH	-
1691713	Rimpeso	PH	-
1691769	Reina Mercedes	PH	-
1691779	Hacienda Refugio	PH	-
1691803	Recodo	PH	-
1691806	Robonkon	PH	-
1691811	Real	PH	-
1691812	Real	PH	4335
1691862	Rapu-Rapu	PH	-
1691872	Ransang	PH	-
1691899	Ranao	PH	-
1691903	Ramos	PH	3309
1691909	Ramon Magsaysay	PH	-
1691929	Rajal Norte	PH	-
1691941	Ragay	PH	-
1691946	Ragan Norte	PH	-
1691948	Ragandang	PH	-
1691968	Quitang	PH	-
1691973	Quisao	PH	-
1691995	Quipot	PH	4324
1691996	Quipot	PH	-
1692018	Quintong	PH	-
1692032	Quinipot	PH	-
1692052	Kinatakutan	PH	-
1692063	Quinarayan	PH	-
1692066	Quinapundan	PH	-
1692100	Quinagaringan	PH	-
1692113	Quinabigan	PH	-
1692136	Quilo-quilo	PH	-
1692147	Quiling	PH	-
1692174	Quibal	PH	-
1692196	Quezon	PH	3324
1692197	Quezon	PH	-
1692201	Quezon	PH	4316
1692205	Quezon	PH	-
1692210	Quezon	PH	6223
1692211	Quezon	PH	5304
1692287	Putol	PH	-
1692291	Putlod	PH	-
1692300	Puting Kahoy	PH	-
1692302	Putingkahoy	PH	-
1692318	Putiao	PH	-
1692330	Putat	PH	-
1692360	Puro Pinget	PH	-
1692364	Puro	PH	-
1692367	Puricay	PH	-
1692373	Porais	PH	-
1692376	Purac	PH	-
1692377	Pura	PH	-
1692398	Pontian	PH	-
1692400	Punta Silum	PH	-
1692416	Punta Paddaya	PH	-
1692419	Punta	PH	-
1692424	Punta	PH	-
1692429	Punta	PH	-
1692444	Punolu	PH	-
1692460	Pongol	PH	-
1692475	Puncan	PH	-
1692477	Punay	PH	-
1692479	Punao	PH	-
1692481	Punang	PH	-
1692491	Pulung Santol	PH	-
1692493	Pulungmasle	PH	-
1692522	Pulong Sampaloc	PH	-
1692529	Pulong Gubat	PH	-
1692549	Pulo	PH	3105
1692550	Pulo	PH	3009
1692603	Pulangbato	PH	-
1692650	Pugo	PH	-
1692688	Puerto Galera	PH	-
1692691	Puerto Bello	PH	-
1692699	Puelay	PH	-
1692706	Pudoc	PH	-
1692708	Pudoc North	PH	-
1692730	Pualas	PH	-
1692746	Prosperidad	PH	-
1692754	Progreso	PH	-
1692763	Prinza	PH	4027
1692780	President Roxas	PH	-
1692781	President Roxas	PH	-
1692784	President Quirino	PH	-
1692788	Pitogo	PH	-
1692792	Parabcan	PH	-
1692795	Prinza	PH	-
1692800	Prado	PH	-
1692817	Pototan	PH	-
1692820	Potot	PH	-
1692825	Patong	PH	-
1692861	San Vicente	PH	3514
1692871	Port Barton	PH	-
1692901	Poro	PH	-
1692977	Pontevedra	PH	-
1692978	Pontevedra	PH	6105
1692985	Ponso	PH	-
1692989	Ponot	PH	-
1692996	Ponong	PH	-
1693018	Pung-Pang	PH	-
1693047	Pondaguitan	PH	-
1693056	Puloypuloy	PH	-
1693066	Polopina	PH	-
1693069	Polonoling	PH	-
1693072	Polong	PH	2421
1693075	Polong	PH	2416
1693089	Polo	PH	2404
1693092	Pulo	PH	4336
1693100	Polo	PH	-
1693104	Polo	PH	-
1693106	Polo	PH	-
1693112	Polloc	PH	-
1693125	Polillo	PH	-
1693142	Polange	PH	-
1693145	Polanco	PH	-
1693150	Polahongon	PH	-
1693171	Pagonisili	PH	-
1693201	Poctol	PH	-
1693238	Plaridel	PH	-
1693243	Plaridel	PH	-
1693248	Plaridel	PH	-
1693250	Plaridel	PH	6522
1693253	Plaridel	PH	5300
1693255	Plaridel	PH	-
1693268	Placer	PH	-
1693270	Placer	PH	-
1693280	Pitogo	PH	-
1693303	Pitogo	PH	4308
1693307	Pitogo	PH	-
1693320	Pitogo	PH	-
1693394	Limbuhan	PH	-
1693396	Pio Duran	PH	-
1693407	Pinukpuk	PH	-
1693409	Pinugay	PH	-
1693436	Pinoma	PH	-
1693440	Pinokawan	PH	-
1693461	Pinit	PH	-
1693468	Pinili	PH	-
1693491	Pines	PH	-
1693502	Pandasan	PH	-
1693506	Pindangan Centro	PH	-
1693510	Pinayagan Norte	PH	-
1693529	Pinaring	PH	-
1693590	Pinamopoan	PH	-
1693603	Pinambaran	PH	-
1693641	Pinahan	PH	-
1693652	Pinagsibaan	PH	-
1693661	Pinagsabangan	PH	-
1693721	Panadtaban	PH	-
1693742	Pina	PH	5045
1693749	Pimbalayan	PH	-
1693785	Pilig	PH	-
1693798	Pili	PH	-
1693799	Pili	PH	-
1693805	Pili	PH	5012
1693840	Pilar	PH	-
1693843	Pilar	PH	-
1693848	Pilar	PH	8420
1693849	Pilar	PH	-
1693874	Pikit	PH	-
1693902	Pigkelegan	PH	-
1693903	Pigcawayan	PH	-
1693927	Pidsandawan	PH	-
1693935	Pidigan	PH	-
1693941	Piddig	PH	-
1693970	Piat	PH	-
1693981	Pias	PH	-
1693982	Pias-Pias	PH	-
1693987	Piape I	PH	-
1694028	Perrelos	PH	-
1694045	Perez	PH	-
1694089	Penablanca	PH	-
1694091	Pina	PH	6710
1694092	Pena	PH	-
1694114	Pedtad	PH	-
1694158	Paypay	PH	-
1694167	Payocpoc Sur	PH	-
1694199	Payapa	PH	-
1694209	Payao	PH	-
1694210	Payao	PH	-
1694234	Pawing	PH	-
1694236	Pawili	PH	-
1694241	Pawican	PH	-
1694250	Pawak	PH	-
1694252	Pawa	PH	4500
1694253	Pawa	PH	4514
1694258	Pawa	PH	5801
1694262	Pavia	PH	-
1694267	Paulba	PH	-
1694286	Pau	PH	-
1694297	Patonan	PH	-
1694317	Pattao	PH	-
1694319	Patrocinio	PH	-
1694327	Patria	PH	-
1694331	Patpata Segundo	PH	-
1694338	Pato-o	PH	-
1694365	Patnongon	PH	-
1694369	Patnanungan	PH	-
1694382	Patindeguen	PH	-
1694383	Patin-ay	PH	-
1694396	Patique	PH	-
1694412	Patayak	PH	-
1694418	Patawag	PH	-
1694432	Patao	PH	-
1694475	Patabog	PH	-
1694477	Pata	PH	-
1694484	Pasuquin	PH	-
1694491	Pastrana	PH	-
1694514	Pasong Kawayan I	PH	-
1694556	Pasil	PH	-
1694559	Pasil	PH	-
1694585	Pasibi West	PH	-
1694589	Pasian	PH	-
1694631	Pasacao	PH	-
1694660	Parista	PH	-
1694663	Parioc Segundo	PH	-
1694667	Paringao	PH	-
1694680	Parian Dakula	PH	-
1694687	Parion	PH	-
1694759	Parangan	PH	-
1694767	Parang	PH	2200
1694773	Parang	PH	-
1694776	Parang	PH	-
1694792	Paraiso	PH	-
1694803	Paradahan	PH	-
1694807	Paracelis	PH	-
1694812	Paracale	PH	-
1694863	Paulba	PH	4405
1694871	Paoay	PH	-
1694895	Panukulan	PH	-
1694898	Panognawan	PH	-
1694929	Pantijan No 2	PH	-
1694941	Pantay Na Matanda	PH	-
1694956	Pantao-Ragat	PH	-
1694964	Pantao	PH	-
1694988	Pantabangan	PH	-
1694992	Pansoy	PH	-
1695002	Pansol	PH	-
1695053	Panlinlang	PH	-
1695065	Panlaitan	PH	-
1695082	Panitan	PH	-
1695083	Panitian	PH	-
1695100	Paniqui	PH	-
1695107	Panique	PH	-
1695137	Panikihan	PH	-
1695142	Panikian	PH	-
1695144	Panikian	PH	-
1695175	Pangyan	PH	-
1695180	Simbahan	PH	-
1695185	Pangulayan	PH	-
1695194	Panguiranan	PH	-
1695220	Pangpang	PH	2420
1695227	Pangpang	PH	-
1695250	Pangobilian	PH	-
1695262	Panglao	PH	-
1695284	Pangil	PH	4119
1695292	Pangian	PH	-
1695324	Pangdan	PH	-
1695330	Pangdan	PH	6037
1695360	Pangascasan	PH	-
1695377	Pangapisan	PH	-
1695383	Pangao	PH	-
1695399	Panganiban	PH	2446
1695400	Panganiban	PH	-
1695427	Pangal Sur	PH	-
1695438	Pangabuan	PH	-
1695444	Pang	PH	-
1695455	Pando	PH	-
1695504	New Pandanon	PH	-
1695506	Pandan Niog	PH	-
1695546	Pandan	PH	-
1695547	Pandan	PH	-
1695566	Pandan	PH	9100
1695594	Pancol	PH	-
1695598	Pance	PH	-
1695602	Panaytayon	PH	-
1695614	Panayacan	PH	-
1695619	Panay	PH	5801
1695620	Pan-an	PH	-
1695622	Panay	PH	-
1695702	Panan	PH	-
1695728	Panalo-on	PH	-
1695734	Panalipan	PH	-
1695736	Panalingaan	PH	-
1695751	Panacan	PH	-
1695802	Panabuan	PH	-
1695808	Panabingan	PH	-
1695830	Pamplona	PH	-
1695833	Pamplona	PH	-
1695834	Pamplona	PH	-
1695887	Pambujan	PH	-
1695893	Pambuhan	PH	-
1695898	Pambisan	PH	-
1695909	Pamatawan	PH	-
1695921	Pamantingan	PH	-
1695956	Palusapig	PH	-
1695982	Paluan	PH	-
1695994	Palsong	PH	-
1696017	Palompon	PH	-
1696023	Palomoc	PH	-
1696047	Palma Gil	PH	-
1696061	Palkan	PH	-
1696105	Palimbang	PH	-
1696136	Palian	PH	-
1696140	Palhi	PH	-
1696141	Palguyod	PH	-
1696145	Palestina	PH	-
1696147	Paldit	PH	-
1696188	Palauig	PH	-
1696217	Palaroo	PH	-
1696234	Palapag	PH	-
1696256	Palanit	PH	-
1696261	Palangue	PH	-
1696289	Palanas	PH	-
1696312	Palampas	PH	-
1696333	Palali	PH	-
1696354	Palahanan Uno	PH	-
1696360	Palagao Norte	PH	-
1696368	Palacpalac	PH	-
1696395	Pakil	PH	-
1696398	Pakiad	PH	-
1696416	Pajo	PH	-
1696428	Paitan Este	PH	-
1696431	Paitan Norte	PH	-
1696437	Paitan	PH	-
1696448	Paiisa	PH	-
1696482	Pagudpud	PH	-
1696505	Pagsanjan	PH	-
1696524	Pagsangahan	PH	-
1696529	Pagsanahan Norte	PH	-
1696538	Pagsabangan	PH	-
1696652	Pagatin	PH	-
1696662	Pag-asa	PH	-
1696679	Pagangan	PH	-
1696684	Pagalungan	PH	-
1696738	Padre Zamora	PH	-
1696742	Padre Garcia	PH	-
1696744	Padre Burgos	PH	-
1696751	Padong	PH	-
1696761	Padaya	PH	-
1696767	Padapada	PH	-
1696772	Padang	PH	-
1696780	Padada	PH	-
1696808	Pacoroman	PH	-
1696828	Paclolo	PH	-
1696886	Paatan	PH	-
1696896	Paagahan	PH	-
1696924	Owak	PH	-
1696942	Oton	PH	-
1696960	Utabi	PH	-
1696973	Osmena	PH	5419
1696983	Osmena	PH	5311
1696989	Oslob	PH	-
1696995	Osias	PH	-
1696996	Osiao	PH	-
1697007	Orong	PH	-
1697042	Oras	PH	-
1697052	Oracon	PH	-
1697072	Opol	PH	-
1697110	Ondoy	PH	-
1697155	Olutanga	PH	-
1697191	Olingan	PH	-
1697203	Olea	PH	-
1697245	Okiot	PH	-
1697260	Ogtongon	PH	-
1697266	Ogod	PH	-
1697294	Odiongan	PH	5505
1697299	Odiongan	PH	-
1697301	Odiong	PH	-
1697303	Odiong	PH	-
1697306	Odiong	PH	-
1697310	Odicon	PH	-
1697320	Ocoy	PH	-
1697326	Ochanado	PH	-
1697331	Ocana	PH	-
1697332	Ocampo	PH	-
1697361	Obong	PH	-
1697387	Oaqui	PH	-
1697439	Noling	PH	-
1697447	Nugas	PH	-
1697457	Nueva Vida Sur	PH	-
1697459	Nueva Valencia	PH	-
1697464	Nueva Fuerza	PH	-
1697489	Novallas	PH	-
1697577	Norala	PH	-
1697607	Nuing	PH	-
1697622	Niugan	PH	-
1697624	Niugan	PH	1470
1697663	Ninoy	PH	-
1697675	Nilombot Golden	PH	-
1697696	Nieves	PH	-
1697707	Nibaliw Central	PH	-
1697736	New Visayas	PH	-
1697739	New Sibonga	PH	-
1697753	New Panay	PH	-
1697762	Lucena	PH	-
1697764	New Leyte	PH	-
1697765	New Lagao	PH	-
1697769	New Iloilo	PH	-
1697775	New Cebu	PH	-
1697782	New Bohol	PH	-
1697786	New Batu Batu	PH	-
1697787	Bantacan	PH	-
1697793	New Agutaya	PH	-
1697799	Nenita	PH	-
1697800	Nena	PH	-
1697848	Navotas	PH	-
1697863	Navatat	PH	-
1697911	Naujan	PH	-
1697942	Natalungan	PH	-
1697949	Natubleng	PH	-
1697962	Nato	PH	4431
1697966	Nato	PH	6107
1697970	Natividad	PH	-
1697998	Natapian	PH	-
1698046	Masonogan	PH	-
1698063	Nasipit	PH	-
1698090	Narvacan	PH	-
1698108	Naro	PH	-
1698116	Marawis	PH	-
1698135	Napuro	PH	-
1698160	Napoles	PH	-
1698177	Napnapan	PH	-
1698208	Napalitan	PH	-
1698225	Nanyo	PH	-
1698250	Nangka	PH	6116
1698269	Nangka	PH	-
1698270	Nangka	PH	-
1698273	Nangka	PH	-
1698281	Nangka	PH	6221
1698289	Nangan	PH	-
1698296	Nangalisan	PH	-
1698323	Nancamarinan	PH	-
1698327	Nancalobasaan	PH	-
1698354	Namuac	PH	-
1698357	Nampicuan	PH	-
1698384	Namboongan	PH	-
1698391	Nambalan	PH	-
1698431	Nama	PH	-
1698440	Nalus	PH	-
1698446	Nalundan	PH	-
1698457	Nalsian Norte	PH	-
1698461	Brgy. Nalook, kalibo	PH	-
1698532	Naisud	PH	-
1698538	Nailong	PH	-
1698542	Naili	PH	-
1698561	Nahawan	PH	-
1698595	Naguilian	PH	-
1698599	Naguilayan	PH	-
1698606	Naguelguel	PH	-
1698621	Nagtipunan	PH	-
1698658	Nagsaing	PH	-
1698673	Nagrumboan	PH	-
1698695	Nagpandayan	PH	-
1698722	Nagiba	PH	-
1698728	Naghalin	PH	-
1698777	Nagbalaye	PH	-
1698783	Nagbacalan	PH	-
1698802	Naagas	PH	-
1698840	Naga	PH	-
1698905	Nabulao	PH	-
1698914	Nabannagan	PH	-
1698985	Nabangig	PH	-
1699010	Naawan	PH	-
1699031	Muti	PH	-
1699059	Murcia	PH	2315
1699087	Munoz	PH	3320
1699096	Mungo	PH	-
1699100	Munai	PH	-
1699124	Mulauin	PH	-
1699134	Mulanay	PH	-
1699138	Muladbucad	PH	-
1699167	Mozzozzin	PH	-
1699169	Mozon	PH	-
1699180	Motiong	PH	-
1699216	Morobuan	PH	-
1699222	Moriones	PH	-
1699240	Morales	PH	-
1699246	Moog	PH	-
1699261	Montilla	PH	-
1699264	Montevista	PH	-
1699281	Montecillo	PH	-
1699293	Montaneza	PH	-
1699310	Monreal	PH	-
1699314	Monpon	PH	-
1699342	Mondragon	PH	-
1699347	Monbon	PH	-
1699352	Monamon	PH	-
1699366	Molugan	PH	-
1699428	Mogpog	PH	-
1699450	Mobo	PH	-
1699454	Moalboal	PH	-
1699505	Miranda	PH	-
1699519	Minuyan	PH	-
1699524	Minuri	PH	-
1699554	Minolos	PH	-
1699559	Minlagas	PH	-
1699570	Minien East	PH	-
1699582	Mindupok	PH	-
1699617	Minapasoc	PH	-
1699619	Minapan	PH	-
1699626	Minante II	PH	-
1699630	Minanga Norte	PH	-
1699638	Minanga	PH	-
1699655	Minallo	PH	-
1699656	Minalin	PH	-
1699659	Minalabac	PH	-
1699684	Mina	PH	-
1699703	Mileb	PH	-
1699713	Milaor	PH	-
1699720	Milagros	PH	-
1699757	Midsalip	PH	-
1699782	Miaray	PH	-
1699788	Mianay	PH	-
1699791	Miagao	PH	-
1699793	Miaga	PH	-
1699827	Merida	PH	-
1699838	Mercedes	PH	-
1699840	Mercedes	PH	7000
1699890	Medina	PH	-
1699896	Medellin	PH	-
1699912	McKinley	PH	-
1699952	Maypangdan	PH	-
1699960	Mayorga	PH	-
1699979	Mayo	PH	-
1699981	Mayngaran	PH	-
1700009	Maygatasan	PH	-
1700013	Maydolong	PH	-
1700056	Mayapusi	PH	-
1700068	Mayantoc	PH	-
1700084	Mayana	PH	-
1700092	Mayabon	PH	-
1700105	Maya	PH	-
1700107	Maxingal	PH	-
1700116	Mawab	PH	-
1700129	Mauraro	PH	-
1700148	Maulawin	PH	-
1700156	Mauhao	PH	-
1700170	Maugat West	PH	-
1700197	Maturanoc	PH	-
1700240	Matti	PH	-
1700268	Matnog	PH	4600
1700269	Matnog	PH	4708
1700276	Matlang	PH	-
1700282	Matiompong	PH	-
1700295	Matingain	PH	-
1700310	Matinao	PH	-
1700338	Maticmatic	PH	-
1700346	Matiao	PH	-
1700352	Mat-i	PH	8400
1700356	Mat-i	PH	-
1700377	Mataywanac	PH	-
1700379	Matayumtayum	PH	-
1700433	Matangad	PH	-
1700447	Matanao	PH	-
1700476	Matalom	PH	-
1700490	Matalam	PH	-
1700496	Matala	PH	-
1700519	Matagbak	PH	-
1700534	Matacon	PH	-
1700537	Matabungkay	PH	-
1700547	Matabao	PH	-
1700582	Masoli	PH	-
1700618	Maslog	PH	-
1700721	Massaya Sur	PH	-
1700724	Masaya	PH	-
1700732	Masarayao	PH	-
1700733	Masaraway	PH	-
1700746	Masapang	PH	-
1700768	Masalukot Uno	PH	-
1700774	Masalipit	PH	-
1700775	Masaling	PH	-
1700786	Masaguisi	PH	-
1700802	Masaba	PH	-
1700806	Marupit	PH	-
1700847	Marogong	PH	-
1700876	Miliroc	PH	-
1700892	Marintoc	PH	-
1700933	Marihatag	PH	-
1700952	Maricalom	PH	-
1700962	Maricaban	PH	-
1700966	Maribong	PH	-
1700968	Maribojoc	PH	-
1700988	Maria Cristina	PH	-
1700994	Maria Aurora	PH	-
1701003	Margosatubig	PH	-
1701006	Margen	PH	-
1701041	Marbel	PH	-
1701056	Marawa	PH	-
1701061	Maravilla	PH	-
1701083	Marao	PH	-
1701087	Marantao	PH	-
1701186	Makiwalo	PH	-
1701195	Maquiling	PH	-
1701200	Maquiapo	PH	-
1701218	Maputi	PH	-
1701227	Mapulot	PH	-
1701229	Mapulo	PH	-
1701246	Mapolopolo	PH	-
1701257	Mapili	PH	-
1701281	Mapaniqui	PH	-
1701290	Mapandan	PH	-
1701296	Mapanas	PH	-
1701313	Mapalad	PH	-
1701314	Mapalacsiao	PH	-
1701342	Maonon	PH	-
1701383	Manup	PH	-
1701394	Manuk Mangkaw	PH	-
1701395	Manukan	PH	-
1701400	Manuel Roxas	PH	-
1701410	Manubul	PH	-
1701413	Manuangan	PH	-
1701431	Mantiquil	PH	-
1701441	Manticao	PH	-
1701469	Mantang	PH	-
1701474	Mantalongon	PH	-
1701475	Mantalongon	PH	-
1701551	Manoc-Manoc	PH	-
1701559	Mano	PH	-
1701579	Manlucahoc	PH	-
1701582	Malilinao	PH	-
1701623	Manito	PH	-
1701643	Maninihon	PH	-
1701672	Manikling	PH	-
1701674	Manika	PH	-
1701688	Manicahan	PH	-
1701702	Manjoy	PH	-
1701723	Manquiring	PH	-
1701750	Mangoso	PH	-
1701789	Mangili	PH	-
1701799	Mangero	PH	-
1701822	Mangatarem	PH	-
1701830	Mangas	PH	-
1701840	Mangarine	PH	-
1701874	Manaloal	PH	-
1701879	Manggahan	PH	-
1701891	Manga	PH	3500
1701899	Mangga	PH	-
1701903	Manga	PH	4507
1701911	Manga	PH	-
1701938	Mandili	PH	-
1701939	Mandih	PH	-
1701954	Mandaon	PH	-
1701962	Mandangoa	PH	-
1701998	Mancilang	PH	-
1702031	Manay	PH	-
1702037	Manaulanan	PH	-
1702041	Manaul	PH	-
1702051	Manatal	PH	-
1702056	Manat	PH	8800
1702057	Manat	PH	8800
1702066	Manaring	PH	-
1702083	Manapa	PH	-
1702101	Mananum	PH	-
1702140	Manamrag	PH	-
1702145	Manalongon	PH	-
1702153	Manalad	PH	-
1702165	Manogpi	PH	-
1702166	Managok	PH	-
1702176	Managa	PH	-
1702183	Manacsac	PH	-
1702215	Mamunit	PH	-
1702221	Mampurog	PH	-
1702257	Mambusao	PH	-
1702271	Mambulo	PH	-
1702298	Mambog	PH	-
1702318	Mambayaan	PH	-
1702322	Mambatangan	PH	-
1702348	Mambajao	PH	-
1702351	Mabahin	PH	-
1702354	Mambago	PH	-
1702359	Mambagatan	PH	-
1702396	Mamali	PH	-
1702402	Mamala	PH	-
1702431	Malusac	PH	-
1702439	Maluno	PH	-
1702457	Maluko	PH	-
1702459	Maluid	PH	-
1702486	Malway	PH	-
1702487	Maluanluan	PH	-
1702492	Maltana	PH	-
1702539	Maloma	PH	-
1702544	Maloh	PH	-
1702553	Maloco	PH	-
1702554	Malocloc	PH	-
1702591	Mallig	PH	-
1702615	Malitubog	PH	-
1702633	Malitbog	PH	-
1702635	Malitbog	PH	6603
1702637	Malitbog	PH	-
1702652	Malisbeng	PH	-
1702678	Malinta	PH	-
1702693	Malingin	PH	-
1702708	Malinaw	PH	-
1702718	Malinao Ilaya	PH	-
1702744	Malinao	PH	-
1702777	Maliig	PH	-
